2023-08-08 22:29:26,567 - BARKLY-OOS (CAERLEON) - INFO - ********** AST-GCN model training started at BARKLY-OOS (CAERLEON)
2023-08-08 22:29:26,567 - BARKLY-OOS (CAERLEON) - INFO - Starting data preprocessing for station BARKLY-OOS (CAERLEON)
2023-08-08 22:29:26,760 - BARKLY-OOS (CAERLEON) - DEBUG - Starting to train the model
2023-08-08 22:29:42,608 - BARKLY-OOS (CAERLEON) - INFO - Model Summary:
Model: "model_3"
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 input_4 (InputLayer)        [(None, 10, 1, 40)]       0         
                                                                 
 gcn_cell_3 (GcnCell)        (None, 10, 63)            21485     
                                                                 
 reshape_3 (Reshape)         (None, 63, 10)            0         
                                                                 
 lstm_3 (LSTM)               (None, 64)                19200     
                                                                 
 dense_7 (Dense)             (None, 40)                2600      
                                                                 
=================================================================
Total params: 43,285
Trainable params: 43,285
Non-trainable params: 0
_________________________________________________________________

2023-08-08 22:29:42,608 - BARKLY-OOS (CAERLEON) - INFO - Epoch 1 loss: 0.29469960927963257
2023-08-08 22:29:42,609 - BARKLY-OOS (CAERLEON) - INFO - Epoch 1 val_loss: 0.2575611174106598
2023-08-08 22:29:42,700 - BARKLY-OOS (CAERLEON) - INFO - Saving the results of predictions to Results/ASTGCN/9 Hour Forecast/BARKLY-OOS (CAERLEON)/Predictions/result.csv
2023-08-08 22:29:45,168 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-01 18:00:00 Index 18 - Actual: 0.31746031746031766, Predicted: 0.4487681984901428
2023-08-08 22:29:45,304 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-01 19:00:00 Index 19 - Actual: 0.3088235294117645, Predicted: 0.4159265458583832
2023-08-08 22:29:45,429 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-01 20:00:00 Index 20 - Actual: 0.0, Predicted: 0.439411997795105
2023-08-08 22:29:45,550 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-01 21:00:00 Index 21 - Actual: 0.25, Predicted: 0.420141339302063
2023-08-08 22:29:45,664 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-01 22:00:00 Index 22 - Actual: 0.0, Predicted: 0.4159418046474457
2023-08-08 22:29:45,791 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-01 23:00:00 Index 23 - Actual: 0.0, Predicted: 0.4304639399051666
2023-08-08 22:29:45,906 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 00:00:00 Index 24 - Actual: 0.0, Predicted: 0.37563344836235046
2023-08-08 22:29:46,023 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 01:00:00 Index 25 - Actual: 0.0, Predicted: 0.3890247344970703
2023-08-08 22:29:46,137 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 02:00:00 Index 26 - Actual: 0.0, Predicted: 0.34040868282318115
2023-08-08 22:29:46,248 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 03:00:00 Index 27 - Actual: 0.062499999999992895, Predicted: 0.36824432015419006
2023-08-08 22:29:46,377 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 04:00:00 Index 28 - Actual: 0.0, Predicted: 0.42510107159614563
2023-08-08 22:29:46,494 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 05:00:00 Index 29 - Actual: 0.0, Predicted: 0.3588097095489502
2023-08-08 22:29:46,624 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 06:00:00 Index 30 - Actual: 0.36507936507936556, Predicted: 0.3549051284790039
2023-08-08 22:29:46,755 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 07:00:00 Index 31 - Actual: 0.38755980861244055, Predicted: 0.4454292953014374
2023-08-08 22:29:46,889 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 08:00:00 Index 32 - Actual: 0.392344497607656, Predicted: 0.38735759258270264
2023-08-08 22:29:47,021 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 09:00:00 Index 33 - Actual: 0.39712918660287144, Predicted: 0.442324697971344
2023-08-08 22:29:47,155 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 10:00:00 Index 34 - Actual: 0.42583732057416235, Predicted: 0.4294700026512146
2023-08-08 22:29:47,294 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 11:00:00 Index 35 - Actual: 0.48803827751196316, Predicted: 0.39332059025764465
2023-08-08 22:29:47,427 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 12:00:00 Index 36 - Actual: 0.6363636363636367, Predicted: 0.39406004548072815
2023-08-08 22:29:47,559 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 13:00:00 Index 37 - Actual: 0.7559808612440193, Predicted: 0.4713224768638611
2023-08-08 22:29:47,696 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 14:00:00 Index 38 - Actual: 0.7320574162679421, Predicted: 0.37619972229003906
2023-08-08 22:29:47,834 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 15:00:00 Index 39 - Actual: 0.7799043062200965, Predicted: 0.44070011377334595
2023-08-08 22:29:47,966 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 16:00:00 Index 40 - Actual: 0.551282051282044, Predicted: 0.41236063838005066
2023-08-08 22:29:48,096 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 17:00:00 Index 41 - Actual: 0.5512820512820582, Predicted: 0.42746254801750183
2023-08-08 22:29:48,227 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 18:00:00 Index 42 - Actual: 0.5641025641025408, Predicted: 0.4846512973308563
2023-08-08 22:29:48,369 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 19:00:00 Index 43 - Actual: 0.5999999999999943, Predicted: 0.4105265438556671
2023-08-08 22:29:48,500 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 20:00:00 Index 44 - Actual: 0.6265060240963862, Predicted: 0.3454415500164032
2023-08-08 22:29:48,641 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 21:00:00 Index 45 - Actual: 0.6265060240964004, Predicted: 0.39882683753967285
2023-08-08 22:29:48,771 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 22:00:00 Index 46 - Actual: 0.6024096385542208, Predicted: 0.4076990485191345
2023-08-08 22:29:48,910 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 23:00:00 Index 47 - Actual: 0.6024096385542208, Predicted: 0.40632447600364685
2023-08-08 22:29:49,040 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 00:00:00 Index 48 - Actual: 0.5301204819277103, Predicted: 0.4334188997745514
2023-08-08 22:29:49,157 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 01:00:00 Index 49 - Actual: 0.4819277108433795, Predicted: 0.34403616189956665
2023-08-08 22:29:49,286 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 02:00:00 Index 50 - Actual: 0.9206349206349207, Predicted: 0.37254098057746887
2023-08-08 22:29:49,418 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 03:00:00 Index 51 - Actual: 0.9047619047619049, Predicted: 0.4467610716819763
2023-08-08 22:29:49,548 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 04:00:00 Index 52 - Actual: 0.8571428571428572, Predicted: 0.4020557105541229
2023-08-08 22:29:49,678 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 05:00:00 Index 53 - Actual: 0.8095238095238093, Predicted: 0.35499727725982666
2023-08-08 22:29:49,809 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 06:00:00 Index 54 - Actual: 0.7301587301587302, Predicted: 0.38161608576774597
2023-08-08 22:29:49,944 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 07:00:00 Index 55 - Actual: 0.5079365079365079, Predicted: 0.3859669864177704
2023-08-08 22:29:50,081 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 08:00:00 Index 56 - Actual: 0.3650793650793651, Predicted: 0.4168989062309265
2023-08-08 22:29:50,214 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 09:00:00 Index 57 - Actual: 0.3174603174603172, Predicted: 0.45710912346839905
2023-08-08 22:29:50,348 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 10:00:00 Index 58 - Actual: 0.25396825396825395, Predicted: 0.45102182030677795
2023-08-08 22:29:50,488 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 11:00:00 Index 59 - Actual: 0.2647058823529411, Predicted: 0.4167073369026184
2023-08-08 22:29:50,617 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 12:00:00 Index 60 - Actual: 0.25, Predicted: 0.4315822422504425
2023-08-08 22:29:50,759 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 13:00:00 Index 61 - Actual: 0.0, Predicted: 0.4180036783218384
2023-08-08 22:29:50,888 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 14:00:00 Index 62 - Actual: 0.0, Predicted: 0.41852936148643494
2023-08-08 22:29:51,030 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 15:00:00 Index 63 - Actual: 0.0, Predicted: 0.4353419542312622
2023-08-08 22:29:51,160 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 16:00:00 Index 64 - Actual: 0.0, Predicted: 0.37838682532310486
2023-08-08 22:29:51,302 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 17:00:00 Index 65 - Actual: 0.0, Predicted: 0.39195412397384644
2023-08-08 22:29:51,413 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 18:00:00 Index 66 - Actual: 0.062499999999992895, Predicted: 0.34074798226356506
2023-08-08 22:29:51,537 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 19:00:00 Index 67 - Actual: 0.0, Predicted: 0.37258583307266235
2023-08-08 22:29:51,668 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 20:00:00 Index 68 - Actual: 0.0, Predicted: 0.4233633875846863
2023-08-08 22:29:51,800 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 21:00:00 Index 69 - Actual: 0.0, Predicted: 0.35931432247161865
2023-08-08 22:29:51,933 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 22:00:00 Index 70 - Actual: 0.3227513227513228, Predicted: 0.35592925548553467
2023-08-08 22:29:52,067 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 23:00:00 Index 71 - Actual: 0.3923444976076542, Predicted: 0.4463958740234375
2023-08-08 22:29:52,188 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 00:00:00 Index 72 - Actual: 0.39712918660287144, Predicted: 0.3941277265548706
2023-08-08 22:29:52,314 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 01:00:00 Index 73 - Actual: 0.42583732057416235, Predicted: 0.44917768239974976
2023-08-08 22:29:52,446 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 02:00:00 Index 74 - Actual: 0.4880382775119596, Predicted: 0.42588767409324646
2023-08-08 22:29:52,578 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 03:00:00 Index 75 - Actual: 0.6363636363636367, Predicted: 0.3928992450237274
2023-08-08 22:29:52,718 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 04:00:00 Index 76 - Actual: 0.7559808612440193, Predicted: 0.39608731865882874
2023-08-08 22:29:52,849 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 05:00:00 Index 77 - Actual: 0.7320574162679439, Predicted: 0.47114062309265137
2023-08-08 22:29:52,979 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 06:00:00 Index 78 - Actual: 0.7799043062200957, Predicted: 0.38271623849868774
2023-08-08 22:29:53,111 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 07:00:00 Index 79 - Actual: 0.8421052631578947, Predicted: 0.4449513554573059
2023-08-08 22:29:53,241 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 08:00:00 Index 80 - Actual: 0.551282051282044, Predicted: 0.41447359323501587
2023-08-08 22:29:53,371 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 09:00:00 Index 81 - Actual: 0.5641025641025834, Predicted: 0.427331805229187
2023-08-08 22:29:53,505 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 10:00:00 Index 82 - Actual: 0.615384615384599, Predicted: 0.4802209734916687
2023-08-08 22:29:53,636 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 11:00:00 Index 83 - Actual: 0.6500000000000057, Predicted: 0.40754419565200806
2023-08-08 22:29:53,765 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 12:00:00 Index 84 - Actual: 0.6265060240963862, Predicted: 0.3490341007709503
2023-08-08 22:29:53,897 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 13:00:00 Index 85 - Actual: 0.602409638554235, Predicted: 0.4013657569885254
2023-08-08 22:29:54,029 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 14:00:00 Index 86 - Actual: 0.6024096385542208, Predicted: 0.40653154253959656
2023-08-08 22:29:54,162 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 15:00:00 Index 87 - Actual: 0.5301204819277103, Predicted: 0.4062148332595825
2023-08-08 22:29:54,293 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 16:00:00 Index 88 - Actual: 0.4819277108433795, Predicted: 0.4305664002895355
2023-08-08 22:29:54,423 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 17:00:00 Index 89 - Actual: 0.3975903614457792, Predicted: 0.3452853858470917
2023-08-08 22:29:54,557 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 18:00:00 Index 90 - Actual: 0.9047619047619049, Predicted: 0.3710438013076782
2023-08-08 22:29:54,687 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 19:00:00 Index 91 - Actual: 0.8571428571428572, Predicted: 0.44670116901397705
2023-08-08 22:29:54,818 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 20:00:00 Index 92 - Actual: 0.8095238095238093, Predicted: 0.40093758702278137
2023-08-08 22:29:54,945 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 21:00:00 Index 93 - Actual: 0.7301587301587298, Predicted: 0.3617091774940491
2023-08-08 22:29:55,075 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 22:00:00 Index 94 - Actual: 0.5079365079365081, Predicted: 0.3821408152580261
2023-08-08 22:29:55,202 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 23:00:00 Index 95 - Actual: 0.3650793650793651, Predicted: 0.38409411907196045
2023-08-08 22:29:55,327 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 00:00:00 Index 96 - Actual: 0.3174603174603172, Predicted: 0.4148768484592438
2023-08-08 22:29:55,454 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 01:00:00 Index 97 - Actual: 0.2539682539682535, Predicted: 0.45786818861961365
2023-08-08 22:29:55,580 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 02:00:00 Index 98 - Actual: 0.2063492063492065, Predicted: 0.454690158367157
2023-08-08 22:29:55,707 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 03:00:00 Index 99 - Actual: 0.3382352941176472, Predicted: 0.4178304374217987
2023-08-08 22:29:55,831 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 04:00:00 Index 100 - Actual: 0.0, Predicted: 0.4287783205509186
2023-08-08 22:29:55,961 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 05:00:00 Index 101 - Actual: 0.0, Predicted: 0.4157291054725647
2023-08-08 22:29:56,095 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 06:00:00 Index 102 - Actual: 0.0, Predicted: 0.4224984347820282
2023-08-08 22:29:56,226 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 07:00:00 Index 103 - Actual: 0.0, Predicted: 0.43654248118400574
2023-08-08 22:29:56,357 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 08:00:00 Index 104 - Actual: 0.0, Predicted: 0.37980106472969055
2023-08-08 22:29:56,485 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 09:00:00 Index 105 - Actual: 0.0625, Predicted: 0.3940810561180115
2023-08-08 22:29:56,618 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 10:00:00 Index 106 - Actual: 0.0, Predicted: 0.342578262090683
2023-08-08 22:29:56,749 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 11:00:00 Index 107 - Actual: 0.0, Predicted: 0.3749168813228607
2023-08-08 22:29:56,879 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 12:00:00 Index 108 - Actual: 0.0, Predicted: 0.421825110912323
2023-08-08 22:29:57,010 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 13:00:00 Index 109 - Actual: 0.0, Predicted: 0.36251306533813477
2023-08-08 22:29:57,145 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 14:00:00 Index 110 - Actual: 0.32804232804232747, Predicted: 0.35554128885269165
2023-08-08 22:29:57,278 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 15:00:00 Index 111 - Actual: 0.39712918660287144, Predicted: 0.4475943446159363
2023-08-08 22:29:57,409 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 16:00:00 Index 112 - Actual: 0.4258373205741641, Predicted: 0.3971991240978241
2023-08-08 22:29:57,529 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 17:00:00 Index 113 - Actual: 0.4880382775119614, Predicted: 0.4531208276748657
2023-08-08 22:29:57,654 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 18:00:00 Index 114 - Actual: 0.6363636363636358, Predicted: 0.42576467990875244
2023-08-08 22:29:57,780 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 19:00:00 Index 115 - Actual: 0.7559808612440193, Predicted: 0.39411017298698425
2023-08-08 22:29:57,910 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 20:00:00 Index 116 - Actual: 0.7320574162679439, Predicted: 0.40275001525878906
2023-08-08 22:29:58,041 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 21:00:00 Index 117 - Actual: 0.7799043062200965, Predicted: 0.472524493932724
2023-08-08 22:29:58,174 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 22:00:00 Index 118 - Actual: 0.8421052631578947, Predicted: 0.38423916697502136
2023-08-08 22:29:58,305 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 23:00:00 Index 119 - Actual: 0.7894736842105265, Predicted: 0.44681185483932495
2023-08-08 22:29:58,433 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 00:00:00 Index 120 - Actual: 0.5641025641025692, Predicted: 0.41627785563468933
2023-08-08 22:29:58,563 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 01:00:00 Index 121 - Actual: 0.6153846153846132, Predicted: 0.42831936478614807
2023-08-08 22:29:58,690 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 02:00:00 Index 122 - Actual: 0.6666666666666714, Predicted: 0.4796549379825592
2023-08-08 22:29:58,809 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 03:00:00 Index 123 - Actual: 0.6500000000000057, Predicted: 0.40657860040664673
2023-08-08 22:29:58,935 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 04:00:00 Index 124 - Actual: 0.6024096385542208, Predicted: 0.3501034080982208
2023-08-08 22:29:59,063 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 05:00:00 Index 125 - Actual: 0.602409638554235, Predicted: 0.4033921957015991
2023-08-08 22:29:59,183 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 06:00:00 Index 126 - Actual: 0.5301204819276961, Predicted: 0.40624678134918213
2023-08-08 22:29:59,331 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 07:00:00 Index 127 - Actual: 0.4819277108433653, Predicted: 0.4082094132900238
2023-08-08 22:29:59,531 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 08:00:00 Index 128 - Actual: 0.3975903614457792, Predicted: 0.4288177788257599
2023-08-08 22:29:59,655 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 09:00:00 Index 129 - Actual: 0.2891566265060419, Predicted: 0.3447102904319763
2023-08-08 22:29:59,777 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 10:00:00 Index 130 - Actual: 0.8571428571428572, Predicted: 0.3683289885520935
2023-08-08 22:29:59,925 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 11:00:00 Index 131 - Actual: 0.8095238095238095, Predicted: 0.44741523265838623
2023-08-08 22:30:00,049 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 12:00:00 Index 132 - Actual: 0.7301587301587302, Predicted: 0.40073344111442566
2023-08-08 22:30:00,156 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 13:00:00 Index 133 - Actual: 0.5079365079365079, Predicted: 0.36458659172058105
2023-08-08 22:30:00,279 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 14:00:00 Index 134 - Actual: 0.3650793650793651, Predicted: 0.38295361399650574
2023-08-08 22:30:00,411 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 15:00:00 Index 135 - Actual: 0.3174603174603172, Predicted: 0.3842698931694031
2023-08-08 22:30:00,542 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 16:00:00 Index 136 - Actual: 0.25396825396825395, Predicted: 0.4112626910209656
2023-08-08 22:30:00,674 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 17:00:00 Index 137 - Actual: 0.20634920634920606, Predicted: 0.45790353417396545
2023-08-08 22:30:00,806 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 18:00:00 Index 138 - Actual: 0.28571428571428603, Predicted: 0.4546152651309967
2023-08-08 22:30:00,936 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 19:00:00 Index 139 - Actual: 0.3235294117647056, Predicted: 0.4210209250450134
