2023-08-09 00:35:32,699 - BARKLY-OOS (CAERLEON) - INFO - ********** AST-GCN model training started at BARKLY-OOS (CAERLEON)
2023-08-09 00:35:32,699 - BARKLY-OOS (CAERLEON) - INFO - Starting data preprocessing for station BARKLY-OOS (CAERLEON)
2023-08-09 00:35:32,936 - BARKLY-OOS (CAERLEON) - DEBUG - Starting to train the model
2023-08-09 00:35:52,609 - BARKLY-OOS (CAERLEON) - INFO - Model Summary:
Model: "model_3"
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 input_4 (InputLayer)        [(None, 10, 1, 40)]       0         
                                                                 
 gcn_cell_3 (GcnCell)        (None, 10, 63)            21485     
                                                                 
 reshape_3 (Reshape)         (None, 63, 10)            0         
                                                                 
 lstm_3 (LSTM)               (None, 64)                19200     
                                                                 
 dense_7 (Dense)             (None, 40)                2600      
                                                                 
=================================================================
Total params: 43,285
Trainable params: 43,285
Non-trainable params: 0
_________________________________________________________________

2023-08-09 00:35:52,609 - BARKLY-OOS (CAERLEON) - INFO - Epoch 1 loss: 0.2817860245704651
2023-08-09 00:35:52,610 - BARKLY-OOS (CAERLEON) - INFO - Epoch 1 val_loss: 0.23621609807014465
2023-08-09 00:35:52,727 - BARKLY-OOS (CAERLEON) - INFO - Saving the results of predictions to Results/ASTGCN/24 Hour Forecast/BARKLY-OOS (CAERLEON)/Predictions/result.csv
2023-08-09 00:35:55,349 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-01 16:00:00 Index 16 - Actual: 0.9365079365079367, Predicted: 0.4246746599674225
2023-08-09 00:35:55,491 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-01 17:00:00 Index 17 - Actual: 0.793650793650793, Predicted: 0.39562249183654785
2023-08-09 00:35:55,631 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-01 18:00:00 Index 18 - Actual: 0.7619047619047621, Predicted: 0.39562711119651794
2023-08-09 00:35:55,776 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-01 19:00:00 Index 19 - Actual: 0.911764705882353, Predicted: 0.37411028146743774
2023-08-09 00:35:55,920 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-01 20:00:00 Index 20 - Actual: 0.5, Predicted: 0.39048972725868225
2023-08-09 00:35:56,078 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-01 21:00:00 Index 21 - Actual: 0.1875000000000142, Predicted: 0.42023134231567383
2023-08-09 00:35:56,252 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-01 22:00:00 Index 22 - Actual: 0.0, Predicted: 0.4114532172679901
2023-08-09 00:35:56,406 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-01 23:00:00 Index 23 - Actual: 0.0, Predicted: 0.38670945167541504
2023-08-09 00:35:56,561 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 00:00:00 Index 24 - Actual: 0.3125, Predicted: 0.2830209732055664
2023-08-09 00:35:56,710 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 01:00:00 Index 25 - Actual: 0.4375, Predicted: 0.4564604163169861
2023-08-09 00:35:56,865 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 02:00:00 Index 26 - Actual: 0.0, Predicted: 0.4195486307144165
2023-08-09 00:35:57,033 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 03:00:00 Index 27 - Actual: 0.0, Predicted: 0.4045272469520569
2023-08-09 00:35:57,215 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 04:00:00 Index 28 - Actual: 0.0, Predicted: 0.40858885645866394
2023-08-09 00:35:57,363 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 05:00:00 Index 29 - Actual: 0.0, Predicted: 0.4010995626449585
2023-08-09 00:35:57,513 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 06:00:00 Index 30 - Actual: 0.29100529100529293, Predicted: 0.42522063851356506
2023-08-09 00:35:57,660 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 07:00:00 Index 31 - Actual: 0.411483253588516, Predicted: 0.43778151273727417
2023-08-09 00:35:57,818 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 08:00:00 Index 32 - Actual: 0.40669856459330056, Predicted: 0.3809438943862915
2023-08-09 00:35:57,973 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 09:00:00 Index 33 - Actual: 0.3923444976076542, Predicted: 0.4442460238933563
2023-08-09 00:35:58,120 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 10:00:00 Index 34 - Actual: 0.3540669856459342, Predicted: 0.4515400528907776
2023-08-09 00:35:58,269 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 11:00:00 Index 35 - Actual: 0.33971291866028785, Predicted: 0.3674033284187317
2023-08-09 00:35:58,424 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 12:00:00 Index 36 - Actual: 0.3444976076555033, Predicted: 0.3614385724067688
2023-08-09 00:35:58,575 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 13:00:00 Index 37 - Actual: 0.35885167464114787, Predicted: 0.3685142397880554
2023-08-09 00:35:58,727 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 14:00:00 Index 38 - Actual: 0.3827751196172251, Predicted: 0.37914949655532837
2023-08-09 00:35:58,884 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 15:00:00 Index 39 - Actual: 0.32057416267942607, Predicted: 0.3891400694847107
2023-08-09 00:35:59,068 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 16:00:00 Index 40 - Actual: 0.397435897435912, Predicted: 0.3845636546611786
2023-08-09 00:35:59,221 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 17:00:00 Index 41 - Actual: 0.4615384615384812, Predicted: 0.36055848002433777
2023-08-09 00:35:59,368 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 18:00:00 Index 42 - Actual: 0.615384615384599, Predicted: 0.44257548451423645
2023-08-09 00:35:59,561 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 19:00:00 Index 43 - Actual: 0.6124999999999972, Predicted: 0.46889159083366394
2023-08-09 00:35:59,759 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 20:00:00 Index 44 - Actual: 0.5662650602409798, Predicted: 0.3964719772338867
2023-08-09 00:35:59,955 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 21:00:00 Index 45 - Actual: 0.4819277108433795, Predicted: 0.44480419158935547
2023-08-09 00:36:00,163 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 22:00:00 Index 46 - Actual: 0.4216867469879588, Predicted: 0.4436444342136383
2023-08-09 00:36:00,328 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-02 23:00:00 Index 47 - Actual: 0.3734939759036138, Predicted: 0.4273366332054138
2023-08-09 00:36:00,494 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 00:00:00 Index 48 - Actual: 0.34939759036144835, Predicted: 0.44676655530929565
2023-08-09 00:36:00,647 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 01:00:00 Index 49 - Actual: 0.3975903614457792, Predicted: 0.42866936326026917
2023-08-09 00:36:00,812 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 02:00:00 Index 50 - Actual: 0.8412698412698414, Predicted: 0.4047922194004059
2023-08-09 00:36:00,972 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 03:00:00 Index 51 - Actual: 0.9047619047619049, Predicted: 0.3712814450263977
2023-08-09 00:36:01,132 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 04:00:00 Index 52 - Actual: 0.9365079365079367, Predicted: 0.37059006094932556
2023-08-09 00:36:01,289 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 05:00:00 Index 53 - Actual: 0.9841269841269837, Predicted: 0.4048904776573181
2023-08-09 00:36:01,457 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 06:00:00 Index 54 - Actual: 0.9682539682539684, Predicted: 0.33746102452278137
2023-08-09 00:36:01,652 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 07:00:00 Index 55 - Actual: 0.9365079365079365, Predicted: 0.4520416855812073
2023-08-09 00:36:01,807 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 08:00:00 Index 56 - Actual: 0.7936507936507939, Predicted: 0.42753276228904724
2023-08-09 00:36:01,953 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 09:00:00 Index 57 - Actual: 0.7619047619047619, Predicted: 0.398799329996109
2023-08-09 00:36:02,119 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 10:00:00 Index 58 - Actual: 0.9047619047619049, Predicted: 0.40018942952156067
2023-08-09 00:36:02,275 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 11:00:00 Index 59 - Actual: 0.9264705882352942, Predicted: 0.37513405084609985
2023-08-09 00:36:02,433 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 12:00:00 Index 60 - Actual: 0.1875, Predicted: 0.38330069184303284
2023-08-09 00:36:02,581 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 13:00:00 Index 61 - Actual: 0.0, Predicted: 0.41915255784988403
2023-08-09 00:36:02,754 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 14:00:00 Index 62 - Actual: 0.0, Predicted: 0.41485267877578735
2023-08-09 00:36:02,930 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 15:00:00 Index 63 - Actual: 0.3124999999999929, Predicted: 0.38808366656303406
2023-08-09 00:36:03,099 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 16:00:00 Index 64 - Actual: 0.4375, Predicted: 0.27888965606689453
2023-08-09 00:36:03,261 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 17:00:00 Index 65 - Actual: 0.0, Predicted: 0.4586840867996216
2023-08-09 00:36:03,445 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 18:00:00 Index 66 - Actual: 0.0, Predicted: 0.42027294635772705
2023-08-09 00:36:03,643 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 19:00:00 Index 67 - Actual: 0.0, Predicted: 0.4095631241798401
2023-08-09 00:36:03,840 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 20:00:00 Index 68 - Actual: 0.0, Predicted: 0.4067462384700775
2023-08-09 00:36:04,020 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 21:00:00 Index 69 - Actual: 0.0, Predicted: 0.4016871750354767
2023-08-09 00:36:04,205 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 22:00:00 Index 70 - Actual: 0.34920634920634974, Predicted: 0.4234660863876343
2023-08-09 00:36:04,380 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-03 23:00:00 Index 71 - Actual: 0.40669856459330234, Predicted: 0.4334441125392914
2023-08-09 00:36:04,548 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 00:00:00 Index 72 - Actual: 0.392344497607656, Predicted: 0.38031622767448425
2023-08-09 00:36:04,711 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 01:00:00 Index 73 - Actual: 0.3540669856459324, Predicted: 0.448235422372818
2023-08-09 00:36:04,869 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 02:00:00 Index 74 - Actual: 0.3397129186602861, Predicted: 0.4603273868560791
2023-08-09 00:36:05,019 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 03:00:00 Index 75 - Actual: 0.3444976076555033, Predicted: 0.3595525026321411
2023-08-09 00:36:05,171 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 04:00:00 Index 76 - Actual: 0.35885167464114964, Predicted: 0.3577796220779419
2023-08-09 00:36:05,360 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 05:00:00 Index 77 - Actual: 0.3827751196172233, Predicted: 0.37015587091445923
2023-08-09 00:36:05,535 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 06:00:00 Index 78 - Actual: 0.32057416267942607, Predicted: 0.3781113624572754
2023-08-09 00:36:05,705 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 07:00:00 Index 79 - Actual: 0.3253588516746433, Predicted: 0.39130231738090515
2023-08-09 00:36:05,896 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 08:00:00 Index 80 - Actual: 0.461538461538467, Predicted: 0.38181954622268677
2023-08-09 00:36:06,059 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 09:00:00 Index 81 - Actual: 0.6153846153846132, Predicted: 0.35609880089759827
2023-08-09 00:36:06,210 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 10:00:00 Index 82 - Actual: 0.6282051282050958, Predicted: 0.44634366035461426
2023-08-09 00:36:06,354 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 11:00:00 Index 83 - Actual: 0.5874999999999915, Predicted: 0.4704236388206482
2023-08-09 00:36:06,506 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 12:00:00 Index 84 - Actual: 0.4819277108433795, Predicted: 0.3960072696208954
2023-08-09 00:36:06,657 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 13:00:00 Index 85 - Actual: 0.4216867469879588, Predicted: 0.4473409354686737
2023-08-09 00:36:06,809 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 14:00:00 Index 86 - Actual: 0.37349397590359956, Predicted: 0.4410710632801056
2023-08-09 00:36:06,953 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 15:00:00 Index 87 - Actual: 0.34939759036144835, Predicted: 0.4316476583480835
2023-08-09 00:36:07,098 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 16:00:00 Index 88 - Actual: 0.3975903614457792, Predicted: 0.44730672240257263
2023-08-09 00:36:07,243 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 17:00:00 Index 89 - Actual: 0.3975903614457792, Predicted: 0.43058642745018005
2023-08-09 00:36:07,388 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 18:00:00 Index 90 - Actual: 0.9047619047619049, Predicted: 0.40263310074806213
2023-08-09 00:36:07,533 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 19:00:00 Index 91 - Actual: 0.9365079365079365, Predicted: 0.3724605143070221
2023-08-09 00:36:07,679 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 20:00:00 Index 92 - Actual: 0.9841269841269842, Predicted: 0.36631423234939575
2023-08-09 00:36:07,823 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 21:00:00 Index 93 - Actual: 0.9682539682539679, Predicted: 0.4050515592098236
2023-08-09 00:36:07,967 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 22:00:00 Index 94 - Actual: 0.9365079365079367, Predicted: 0.3288271427154541
2023-08-09 00:36:08,111 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-04 23:00:00 Index 95 - Actual: 0.7936507936507937, Predicted: 0.45272770524024963
2023-08-09 00:36:08,257 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 00:00:00 Index 96 - Actual: 0.7619047619047619, Predicted: 0.43118253350257874
2023-08-09 00:36:08,401 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 01:00:00 Index 97 - Actual: 0.9047619047619047, Predicted: 0.3956366181373596
2023-08-09 00:36:08,553 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 02:00:00 Index 98 - Actual: 0.9206349206349207, Predicted: 0.4006860852241516
2023-08-09 00:36:08,698 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 03:00:00 Index 99 - Actual: 0.9705882352941178, Predicted: 0.3760165274143219
2023-08-09 00:36:08,853 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 04:00:00 Index 100 - Actual: 0.0, Predicted: 0.38078391551971436
2023-08-09 00:36:09,027 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 05:00:00 Index 101 - Actual: 0.0, Predicted: 0.42165637016296387
2023-08-09 00:36:09,201 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 06:00:00 Index 102 - Actual: 0.3125, Predicted: 0.41817328333854675
2023-08-09 00:36:09,352 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 07:00:00 Index 103 - Actual: 0.4374999999999929, Predicted: 0.38763633370399475
2023-08-09 00:36:09,513 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 08:00:00 Index 104 - Actual: 0.0, Predicted: 0.2757951617240906
2023-08-09 00:36:09,684 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 09:00:00 Index 105 - Actual: 0.0, Predicted: 0.4612448215484619
2023-08-09 00:36:09,854 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 10:00:00 Index 106 - Actual: 0.0, Predicted: 0.41691458225250244
2023-08-09 00:36:10,020 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 11:00:00 Index 107 - Actual: 0.0, Predicted: 0.41182366013526917
2023-08-09 00:36:10,194 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 12:00:00 Index 108 - Actual: 0.0, Predicted: 0.40806931257247925
2023-08-09 00:36:10,360 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 13:00:00 Index 109 - Actual: 0.0625, Predicted: 0.4000605046749115
2023-08-09 00:36:10,526 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 14:00:00 Index 110 - Actual: 0.34391534391534506, Predicted: 0.4188394546508789
2023-08-09 00:36:10,685 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 15:00:00 Index 111 - Actual: 0.3923444976076542, Predicted: 0.4323219358921051
2023-08-09 00:36:10,849 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 16:00:00 Index 112 - Actual: 0.3540669856459324, Predicted: 0.3854808211326599
2023-08-09 00:36:10,994 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 17:00:00 Index 113 - Actual: 0.33971291866028785, Predicted: 0.44836294651031494
2023-08-09 00:36:11,139 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 18:00:00 Index 114 - Actual: 0.3444976076555015, Predicted: 0.46980929374694824
2023-08-09 00:36:11,282 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 19:00:00 Index 115 - Actual: 0.35885167464114964, Predicted: 0.3551405668258667
2023-08-09 00:36:11,446 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 20:00:00 Index 116 - Actual: 0.3827751196172251, Predicted: 0.34949401021003723
2023-08-09 00:36:11,603 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 21:00:00 Index 117 - Actual: 0.32057416267942607, Predicted: 0.3670593798160553
2023-08-09 00:36:11,758 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 22:00:00 Index 118 - Actual: 0.3253588516746415, Predicted: 0.38163307309150696
2023-08-09 00:36:11,913 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-05 23:00:00 Index 119 - Actual: 0.3253588516746433, Predicted: 0.3902352452278137
2023-08-09 00:36:12,062 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 00:00:00 Index 120 - Actual: 0.6153846153846132, Predicted: 0.38125184178352356
2023-08-09 00:36:12,230 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 01:00:00 Index 121 - Actual: 0.6282051282051384, Predicted: 0.356073796749115
2023-08-09 00:36:12,389 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 02:00:00 Index 122 - Actual: 0.6025641025641022, Predicted: 0.4442264437675476
2023-08-09 00:36:12,556 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 03:00:00 Index 123 - Actual: 0.5, Predicted: 0.4715028405189514
2023-08-09 00:36:12,708 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 04:00:00 Index 124 - Actual: 0.4216867469879588, Predicted: 0.3938102126121521
2023-08-09 00:36:12,859 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 05:00:00 Index 125 - Actual: 0.3734939759036422, Predicted: 0.4512016773223877
2023-08-09 00:36:13,012 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 06:00:00 Index 126 - Actual: 0.34939759036143414, Predicted: 0.44311755895614624
2023-08-09 00:36:13,180 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 07:00:00 Index 127 - Actual: 0.3975903614457792, Predicted: 0.4307783544063568
2023-08-09 00:36:13,346 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 08:00:00 Index 128 - Actual: 0.3975903614457792, Predicted: 0.4469415247440338
2023-08-09 00:36:13,502 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 09:00:00 Index 129 - Actual: 0.4096385542168832, Predicted: 0.43006807565689087
2023-08-09 00:36:13,655 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 10:00:00 Index 130 - Actual: 0.9365079365079367, Predicted: 0.4025295078754425
2023-08-09 00:36:13,808 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 11:00:00 Index 131 - Actual: 0.9841269841269842, Predicted: 0.37226924300193787
2023-08-09 00:36:13,965 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 12:00:00 Index 132 - Actual: 0.9682539682539684, Predicted: 0.36724886298179626
2023-08-09 00:36:14,113 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 13:00:00 Index 133 - Actual: 0.9365079365079363, Predicted: 0.40657496452331543
2023-08-09 00:36:14,259 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 14:00:00 Index 134 - Actual: 0.7936507936507937, Predicted: 0.32444679737091064
2023-08-09 00:36:14,405 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 15:00:00 Index 135 - Actual: 0.7619047619047619, Predicted: 0.45201587677001953
2023-08-09 00:36:14,562 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 16:00:00 Index 136 - Actual: 0.9047619047619051, Predicted: 0.43136656284332275
2023-08-09 00:36:14,714 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 17:00:00 Index 137 - Actual: 0.9206349206349205, Predicted: 0.3929314613342285
2023-08-09 00:36:14,861 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 18:00:00 Index 138 - Actual: 0.9682539682539684, Predicted: 0.398896723985672
2023-08-09 00:36:15,008 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-06 19:00:00 Index 139 - Actual: 0.9264705882352942, Predicted: 0.37450912594795227
